"Ministry Of Railways
Na
Lucknow N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1100,11-09-2018 10:46:am,21-09-2018 11:00:am,Financial Evaluation,GEM/2018/B/82061,https://bidplus.gem.gov.in/showbidDocument/578551,578551
"Ministry Of Railways
Na
Pgt N/a",Power Cable For Direct Burial Xlpe Ugac Cable,600,11-09-2018 05:25:pm,21-09-2018 11:00:am,Bid Award,GEM/2018/B/84548,https://bidplus.gem.gov.in/showbidDocument/595267,595267
"Ministry Of Railways
Na
Howrah Division N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,10-10-2018 12:55:pm,15-10-2018 10:00:am,Not Evaluated,GEM/2018/B/85193,https://bidplus.gem.gov.in/showbidDocument/599796,599796
"Ministry Of Defence
Department Of Defence
Cwe Pune N/a",Power Cable For Direct Burial Xlpe Ugac Cable,200,15-09-2018 05:24:pm,19-09-2018 08:00:pm,RA Award,GEM/2018/B/87559,https://bidplus.gem.gov.in/showbidDocument/616687,616687
"Ministry Of Defence
Department Of Defence
Cwe Pune N/a",Power Cable For Direct Burial Xlpe Ugac Cable,200,15-09-2018 05:34:pm,19-09-2018 08:00:pm,RA Award,GEM/2018/B/87565,https://bidplus.gem.gov.in/showbidDocument/616729,616729
"Ministry Of Defence
Department Of Defence
Cwe Pune N/a",Power Cable For Direct Burial Xlpe Ugac Cable,200,15-09-2018 05:41:pm,19-09-2018 08:00:pm,RA Award,GEM/2018/B/87569,https://bidplus.gem.gov.in/showbidDocument/616757,616757
"Ministry Of Defence
Department Of Defence
Cwe Pune N/a",Power Cable For Direct Burial Xlpe Ugac Cable,200,15-09-2018 05:47:pm,19-09-2018 08:00:pm,RA Award,GEM/2018/B/87574,https://bidplus.gem.gov.in/showbidDocument/616792,616792
"Ministry Of Defence
Department Of Defence
Cwe Pune N/a",Power Cable For Direct Burial Xlpe Ugac Cable,200,15-09-2018 05:53:pm,19-09-2018 08:00:pm,Bid Award,GEM/2018/B/87584,https://bidplus.gem.gov.in/showbidDocument/616862,616862
"Ministry Of Defence
Department Of Defence
Cwe Pune N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,15-09-2018 04:08:pm,19-09-2018 07:00:pm,Bid Award,GEM/2018/B/87516,https://bidplus.gem.gov.in/showbidDocument/616386,616386
"Ministry Of Defence
Department Of Defence
Cwe Pune N/a",Power Cable For Direct Burial Xlpe Ugac Cable,200,15-09-2018 04:38:pm,19-09-2018 07:00:pm,Bid Award,GEM/2018/B/87537,https://bidplus.gem.gov.in/showbidDocument/616533,616533
"Ministry Of Defence
Department Of Defence
Cwe Pune N/a",Power Cable For Direct Burial Xlpe Ugac Cable,600,15-09-2018 03:23:pm,19-09-2018 06:00:pm,Bid Award,GEM/2018/B/87455,https://bidplus.gem.gov.in/showbidDocument/615952,615952
"Ministry Of Defence
Department Of Defence
Cwe Pune N/a",Power Cable For Direct Burial Xlpe Ugac Cable,800,15-09-2018 03:38:pm,19-09-2018 06:00:pm,Bid Award,GEM/2018/B/87497,https://bidplus.gem.gov.in/showbidDocument/616253,616253
"Ministry Of Defence
Department Of Defence
Cwe Pune N/a",Power Cable For Direct Burial Xlpe Ugac Cable,900,15-09-2018 03:52:pm,19-09-2018 06:00:pm,Bid Award,GEM/2018/B/87504,https://bidplus.gem.gov.in/showbidDocument/616302,616302
"Ministry Of Railways
Na
Stores-hq N/a",Power Cable For Direct Burial Xlpe Ugac Cable,6077,19-09-2018 02:48:am,24-09-2018 02:15:pm,RA Award,GEM/2018/B/86771,https://bidplus.gem.gov.in/showbidDocument/611087,611087
"Ministry Of Railways
Na
Stores-hq N/a",Power Cable For Direct Burial Xlpe Ugac Cable,6565,14-09-2018 02:47:pm,19-09-2018 12:00:pm,RA Award,GEM/2018/B/86721,https://bidplus.gem.gov.in/showbidDocument/610723,610723
"Ministry Of Railways
Na
Stores-hq N/a",Power Cable For Direct Burial Xlpe Ugac Cable,46100,19-09-2018 06:04:am,24-09-2018 06:00:pm,Not Evaluated,GEM/2018/B/86732,https://bidplus.gem.gov.in/showbidDocument/610800,610800
"Ministry Of Railways
Na
Stores-hq N/a",Power Cable For Direct Burial Xlpe Ugac Cable,18750,19-09-2018 05:40:am,24-09-2018 05:00:pm,Not Evaluated,GEM/2018/B/86747,https://bidplus.gem.gov.in/showbidDocument/610905,610905
"Ministry Of Railways
Na
Stores-hq N/a",Power Cable For Direct Burial Xlpe Ugac Cable,20000,24-09-2018 05:37:am,28-09-2018 05:45:pm,Not Evaluated,GEM/2018/B/86639,https://bidplus.gem.gov.in/showbidDocument/610135,610135
"Ministry Of Railways
Na
Stores-hq N/a",Power Cable For Direct Burial Xlpe Ugac Cable,60000,24-09-2018 05:19:am,28-09-2018 05:00:pm,RA Award,GEM/2018/B/86675,https://bidplus.gem.gov.in/showbidDocument/610401,610401
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,250,25-09-2018 10:15:am,29-09-2018 10:00:am,RA Award,GEM/2018/B/79302,https://bidplus.gem.gov.in/showbidDocument/558912,558912
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,25-09-2018 09:58:am,29-09-2018 09:00:am,RA Award,GEM/2018/B/81321,https://bidplus.gem.gov.in/showbidDocument/573273,573273
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,08-09-2018 10:15:am,18-09-2018 11:00:am,Financial Evaluation,GEM/2018/B/81470,https://bidplus.gem.gov.in/showbidDocument/574330,574330
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,08-09-2018 10:25:am,18-09-2018 11:00:am,Financial Evaluation,GEM/2018/B/81490,https://bidplus.gem.gov.in/showbidDocument/574477,574477
"Ministry Of Railways
Na
Store Diesel Locomotive Works Varanasi","Power Cable For Direct Burial Xlpe Ugac Cable,power Cable For Direct Burial Xlpe Ugac Cable,power Ca",870,10-09-2018 12:03:pm,18-09-2018 09:00:am,Technical Evaluation,GEM/2018/B/83458,https://bidplus.gem.gov.in/showbidDocument/588449,588449
"Ministry Of Railways
Na
Dmm Mgs Ecr N/a",Power Cable For Direct Burial Xlpe Ugac Cable,5000,14-09-2018 07:29:pm,18-09-2018 09:00:am,Technical Evaluation,GEM/2018/B/87119,https://bidplus.gem.gov.in/showbidDocument/613593,613593
"Ministry Of Railways
Na
Gsd/goc N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1035,12-09-2018 06:27:pm,17-09-2018 09:00:pm,Financial Evaluation,GEM/2018/B/77886,https://bidplus.gem.gov.in/showbidDocument/549326,549326
"Chhattisgarh
Public Works Department Chhattisgarh
Raipur E&m Division Raipur N/a","Power Cable For Direct Burial Xlpe Ugac Cable,power Cable For Direct Burial Xlpe Ugac Cable",18000,14-09-2018 03:20:pm,17-09-2018 06:00:pm,RA Award,GEM/2018/B/86789,https://bidplus.gem.gov.in/showbidDocument/611213,611213
"Ministry Of Human Resource Development
Department Of Higher Education
Em Electrical Indian Institute Of Technology (iit)",Power Cable For Direct Burial Xlpe Ugac Cable,500,29-08-2018 10:42:am,17-09-2018 04:00:pm,Bid Award,GEM/2018/B/75636,https://bidplus.gem.gov.in/showbidDocument/533254,533254
"Ministry Of Human Resource Development
Department Of Higher Education
Em Electrical Indian Institute Of Technology (iit)",Power Cable For Direct Burial Xlpe Ugac Cable,500,29-08-2018 11:40:am,17-09-2018 04:00:pm,Bid Award,GEM/2018/B/75752,https://bidplus.gem.gov.in/showbidDocument/534080,534080
"Ministry Of Human Resource Development
Department Of Higher Education
Em Electrical Indian Institute Of Technology (iit)",Power Cable For Direct Burial Xlpe Ugac Cable,500,29-08-2018 12:00:pm,17-09-2018 04:00:pm,Bid Award,GEM/2018/B/75776,https://bidplus.gem.gov.in/showbidDocument/534262,534262
"Ministry Of Human Resource Development
Department Of Higher Education
Em Electrical Indian Institute Of Technology (iit)",Power Cable For Direct Burial Xlpe Ugac Cable,500,29-08-2018 12:16:pm,17-09-2018 04:00:pm,Bid Award,GEM/2018/B/75816,https://bidplus.gem.gov.in/showbidDocument/534549,534549
"Ministry Of Human Resource Development
Department Of Higher Education
Em Electrical Indian Institute Of Technology (iit)",Power Cable For Direct Burial Xlpe Ugac Cable,500,29-08-2018 12:54:pm,17-09-2018 04:00:pm,Bid Award,GEM/2018/B/75904,https://bidplus.gem.gov.in/showbidDocument/535165,535165
"Ministry Of Human Resource Development
Department Of Higher Education
Em Electrical Indian Institute Of Technology (iit)",Power Cable For Direct Burial Xlpe Ugac Cable,500,29-08-2018 01:38:pm,17-09-2018 04:00:pm,Bid Award,GEM/2018/B/75956,https://bidplus.gem.gov.in/showbidDocument/535529,535529
"Ministry Of Human Resource Development
Department Of Higher Education
Em Electrical Indian Institute Of Technology (iit)",Power Cable For Direct Burial Xlpe Ugac Cable,500,29-08-2018 01:51:pm,17-09-2018 04:00:pm,Bid Award,GEM/2018/B/75987,https://bidplus.gem.gov.in/showbidDocument/535746,535746
"Ministry Of Home Affairs
Central Armed Police Forces
Provisioning Branch Border Security Force (bsf)",Power Cable For Direct Burial Xlpe Ugac Cable,320,13-09-2018 10:29:am,17-09-2018 01:00:pm,Bid Award,GEM/2018/B/85587,https://bidplus.gem.gov.in/showbidDocument/602631,602631
"Ministry Of Railways
Na
Lucknow N/a",Power Cable For Direct Burial Xlpe Ugac Cable,10500,06-09-2018 06:28:pm,17-09-2018 11:00:am,Bid Award,GEM/2018/B/81792,https://bidplus.gem.gov.in/showbidDocument/576612,576612
"Ministry Of Railways
Na
Howrah Division N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,29-10-2018 01:42:am,02-11-2018 02:00:pm,Not Evaluated,GEM/2018/B/84462,https://bidplus.gem.gov.in/showbidDocument/594763,594763
"Ministry Of Urban Development
Na
Ee Elect Pwed-ii Central Public Works Department (cpwd)",Power Cable For Direct Burial Xlpe Ugac Cable,4000,11-09-2018 04:32:pm,15-09-2018 03:00:pm,Bid Award,GEM/2018/B/84428,https://bidplus.gem.gov.in/showbidDocument/594577,594577
"Chhattisgarh
Public Works Department Chhattisgarh
Raipur E&m Division Raipur N/a","Power Cable For Direct Burial Xlpe Ugac Cable,power Cable For Direct Burial Xlpe Ugac Cable",900,11-09-2018 06:22:pm,14-09-2018 09:00:pm,Bid Award,GEM/2018/B/84611,https://bidplus.gem.gov.in/showbidDocument/595729,595729
"Ministry Of Railways
Na
Head Quarter N/a",Power Cable For Direct Burial Xlpe Ugac Cable,2000,30-08-2018 05:13:pm,14-09-2018 08:00:pm,Bid Award,GEM/2018/B/77207,https://bidplus.gem.gov.in/showbidDocument/544468,544468
"Ministry Of Railways
Na
Head Quarter N/a",Power Cable For Direct Burial Xlpe Ugac Cable,5510,30-08-2018 05:40:pm,14-09-2018 08:00:pm,Bid Award,GEM/2018/B/77239,https://bidplus.gem.gov.in/showbidDocument/544699,544699
"Ministry Of Railways
Na
Mdu N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,07-09-2018 01:33:pm,14-09-2018 02:00:pm,Bid Award,GEM/2018/B/82268,https://bidplus.gem.gov.in/showbidDocument/580000,580000
"Ministry Of Railways
Na
Mdu N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,07-09-2018 01:42:pm,14-09-2018 02:00:pm,Technical Evaluation,GEM/2018/B/82289,https://bidplus.gem.gov.in/showbidDocument/580147,580147
"Ministry Of Railways
Na
Stores-hq N/a",Power Cable For Direct Burial Xlpe Ugac Cable,18750,31-08-2018 10:26:am,14-09-2018 12:00:pm,Not Evaluated,GEM/2018/B/77304,https://bidplus.gem.gov.in/showbidDocument/545182,545182
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,05-09-2018 10:34:am,14-09-2018 11:00:am,Financial Evaluation,GEM/2018/B/79277,https://bidplus.gem.gov.in/showbidDocument/558790,558790
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,200,05-09-2018 10:42:am,14-09-2018 11:00:am,Bid Award,GEM/2018/B/79291,https://bidplus.gem.gov.in/showbidDocument/558860,558860
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,05-09-2018 10:28:am,14-09-2018 11:00:am,Financial Evaluation,GEM/2018/B/79294,https://bidplus.gem.gov.in/showbidDocument/558870,558870
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,4000,05-09-2018 10:17:am,14-09-2018 11:00:am,Technical Evaluation,GEM/2018/B/79312,https://bidplus.gem.gov.in/showbidDocument/558968,558968
"Ministry Of Railways
Na
Drm/adi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1200,10-09-2018 03:17:pm,14-09-2018 11:00:am,Technical Evaluation,GEM/2018/B/79746,https://bidplus.gem.gov.in/showbidDocument/562066,562066
"Ministry Of Railways
Na
Drm/adi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,210,10-09-2018 04:29:pm,14-09-2018 11:00:am,Technical Evaluation,GEM/2018/B/83689,https://bidplus.gem.gov.in/showbidDocument/590073,590073
"Ministry Of Railways
Na
Construction / Ms N/a",Power Cable For Direct Burial Xlpe Ugac Cable,3700,06-09-2018 09:10:pm,14-09-2018 10:00:am,Bid Award,GEM/2018/B/81897,https://bidplus.gem.gov.in/showbidDocument/577361,577361
"Ministry Of Railways
Na
Drm Bhusawal N/a",Power Cable For Direct Burial Xlpe Ugac Cable,6375,07-09-2018 06:43:pm,13-09-2018 09:00:pm,Technical Evaluation,GEM/2018/B/82738,https://bidplus.gem.gov.in/showbidDocument/583360,583360
"Ministry Of Railways
Na
Ajmer N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,31-08-2018 10:59:am,13-09-2018 03:00:pm,Bid Award,GEM/2018/B/77490,https://bidplus.gem.gov.in/showbidDocument/546498,546498
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,05-09-2018 10:45:am,12-09-2018 11:00:am,Financial Evaluation,GEM/2018/B/79271,https://bidplus.gem.gov.in/showbidDocument/558758,558758
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,3900,07-09-2018 11:25:am,12-09-2018 10:00:am,Bid Award,GEM/2018/B/82110,https://bidplus.gem.gov.in/showbidDocument/578894,578894
"Ministry Of Railways
Na
Dmm Mgs Ecr N/a",Power Cable For Direct Burial Xlpe Ugac Cable,6750,08-09-2018 08:02:pm,12-09-2018 09:00:am,Technical Evaluation,GEM/2018/B/83226,https://bidplus.gem.gov.in/showbidDocument/586818,586818
"Ministry Of Railways
Na
Pcmm Ncr N/a",Power Cable For Direct Burial Xlpe Ugac Cable,3350,05-09-2018 04:54:pm,11-09-2018 04:00:pm,Bid Award,GEM/2018/B/80204,https://bidplus.gem.gov.in/showbidDocument/565342,565342
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,200,07-09-2018 10:29:am,11-09-2018 10:00:am,Financial Evaluation,GEM/2018/B/81545,https://bidplus.gem.gov.in/showbidDocument/574869,574869
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,07-09-2018 10:25:am,11-09-2018 10:00:am,Bid Award,GEM/2018/B/81966,https://bidplus.gem.gov.in/showbidDocument/577858,577858
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,07-09-2018 10:26:am,11-09-2018 10:00:am,Bid Award,GEM/2018/B/81971,https://bidplus.gem.gov.in/showbidDocument/577893,577893
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1300,07-09-2018 10:21:am,11-09-2018 10:00:am,Bid Award,GEM/2018/B/81976,https://bidplus.gem.gov.in/showbidDocument/577928,577928
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,300,07-09-2018 10:16:am,11-09-2018 10:00:am,Bid Award,GEM/2018/B/81989,https://bidplus.gem.gov.in/showbidDocument/578033,578033
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,120,07-09-2018 10:14:am,11-09-2018 10:00:am,Bid Award,GEM/2018/B/81994,https://bidplus.gem.gov.in/showbidDocument/578068,578068
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,400,07-09-2018 10:59:am,11-09-2018 10:00:am,Bid Award,GEM/2018/B/82072,https://bidplus.gem.gov.in/showbidDocument/578628,578628
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1300,07-09-2018 11:07:am,11-09-2018 10:00:am,Bid Award,GEM/2018/B/82082,https://bidplus.gem.gov.in/showbidDocument/578698,578698
"Chhattisgarh
Public Works Department Chhattisgarh
Raipur E&m Division Raipur N/a","Power Cable For Direct Burial Xlpe Ugac Cable,power Cable For Direct Burial Xlpe Ugac Cable",9270,07-09-2018 07:47:pm,11-09-2018 09:00:am,Bid Award,GEM/2018/B/82776,https://bidplus.gem.gov.in/showbidDocument/583626,583626
"Ministry Of Defence
Department Of Defence
Sbso N/a","Power Cable For Direct Burial Xlpe Ugac Cable,power Cable For Direct Burial Xlpe Ugac Cable,power Ca",1763,06-09-2018 05:34:pm,10-09-2018 07:00:pm,Bid Award,GEM/2018/B/81576,https://bidplus.gem.gov.in/showbidDocument/575086,575086
"Ministry Of Commerce And Industry
Department Of Industrial Policy And Promotion
Material Management Services National Council For Cement And Building Materials (nccbm)",Power Cable For Direct Burial Xlpe Ugac Cable,300,29-08-2018 12:10:pm,10-09-2018 03:00:pm,Bid Award,GEM/2018/B/75793,https://bidplus.gem.gov.in/showbidDocument/534381,534381
"Ministry Of Home Affairs
Central Armed Police Forces
Engg Branch Border Security Force (bsf)",Power Cable For Direct Burial Xlpe Ugac Cable,1400,07-09-2018 12:51:pm,10-09-2018 03:00:pm,Bid Award,GEM/2018/B/82192,https://bidplus.gem.gov.in/showbidDocument/579468,579468
"Ministry Of Railways
Na
Office Of The Pcmm/grc N/a",Power Cable For Direct Burial Xlpe Ugac Cable,6000,27-08-2018 01:51:pm,10-09-2018 02:00:pm,Bid Award,GEM/2018/B/74126,https://bidplus.gem.gov.in/showbidDocument/522509,522509
"Ministry Of Railways
Na
Head Quarters Central Organisation For Railway Electrification (core)",Power Cable For Direct Burial Xlpe Ugac Cable,136900,23-10-2018 12:31:pm,27-10-2018 01:00:pm,Not Evaluated,GEM/2018/B/71084,https://bidplus.gem.gov.in/showbidDocument/502317,502317
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,800,06-09-2018 10:13:am,10-09-2018 10:00:am,Financial Evaluation,GEM/2018/B/80397,https://bidplus.gem.gov.in/showbidDocument/566714,566714
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,250,06-09-2018 10:10:am,10-09-2018 10:00:am,Financial Evaluation,GEM/2018/B/80416,https://bidplus.gem.gov.in/showbidDocument/566854,566854
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,175,06-09-2018 10:25:am,10-09-2018 10:00:am,RA Award,GEM/2018/B/81031,https://bidplus.gem.gov.in/showbidDocument/571201,571201
"Ministry Of Railways
Na
Varanasi N/a",Power Cable For Direct Burial Xlpe Ugac Cable,4500,06-09-2018 03:42:pm,10-09-2018 10:00:am,RA Award,GEM/2018/B/81129,https://bidplus.gem.gov.in/showbidDocument/571894,571894
"Ministry Of Defence
Department Of Defence
I&m N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,06-09-2018 06:15:pm,10-09-2018 10:00:am,RA Award,GEM/2018/B/81782,https://bidplus.gem.gov.in/showbidDocument/576542,576542
"Ministry Of Railways
Na
Stores/agc/div N/a",Power Cable For Direct Burial Xlpe Ugac Cable,450,27-08-2018 05:59:pm,07-09-2018 12:00:pm,RA Award,GEM/2018/B/74497,https://bidplus.gem.gov.in/showbidDocument/525155,525155
"Ministry Of Railways
Na
Stores/agc/div N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1500,28-08-2018 12:19:pm,07-09-2018 12:00:pm,Bid Award,GEM/2018/B/74743,https://bidplus.gem.gov.in/showbidDocument/526933,526933
"Ministry Of Railways
Na
Stores/agc/div N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1100,28-08-2018 01:15:pm,07-09-2018 12:00:pm,Bid Award,GEM/2018/B/74935,https://bidplus.gem.gov.in/showbidDocument/528305,528305
"Ministry Of Railways
Na
Stores/agc/div N/a",Power Cable For Direct Burial Xlpe Ugac Cable,800,28-08-2018 03:56:pm,07-09-2018 12:00:pm,Bid Award,GEM/2018/B/75201,https://bidplus.gem.gov.in/showbidDocument/530174,530174
"Ministry Of Railways
Na
Stores/agc/div N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,28-08-2018 04:12:pm,07-09-2018 12:00:pm,Bid Award,GEM/2018/B/75231,https://bidplus.gem.gov.in/showbidDocument/530384,530384
"Ministry Of Human Resource Development
Department Of Higher Education
Department Of Physics University Of Delhi",Power Cable For Direct Burial Xlpe Ugac Cable,150,30-08-2018 10:48:pm,07-09-2018 09:00:am,Bid Award,GEM/2018/B/77392,https://bidplus.gem.gov.in/showbidDocument/545798,545798
"Ministry Of Human Resource Development
Department Of Higher Education
Em Electrical Indian Institute Of Technology (iit)",Power Cable For Direct Burial Xlpe Ugac Cable,500,21-08-2018 10:32:am,05-09-2018 04:00:pm,Bid Award,GEM/2018/B/70518,https://bidplus.gem.gov.in/showbidDocument/498222,498222
"Ministry Of Home Affairs
Central Armed Police Forces
Engineering Border Security Force (bsf)",Power Cable For Direct Burial Xlpe Ugac Cable,500,01-09-2018 01:41:pm,04-09-2018 04:00:pm,Bid Award,GEM/2018/B/78529,https://bidplus.gem.gov.in/showbidDocument/553918,553918
"Ministry Of Railways
Na
Head Quarter N/a",Power Cable For Direct Burial Xlpe Ugac Cable,4500,28-08-2018 06:49:pm,04-09-2018 03:00:pm,Bid Award,GEM/2018/B/75470,https://bidplus.gem.gov.in/showbidDocument/532092,532092
"Ministry Of Defence
Department Of Defence
Cwe Jaipur N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,30-08-2018 04:58:pm,03-09-2018 07:00:pm,Bid Award,GEM/2018/B/77176,https://bidplus.gem.gov.in/showbidDocument/544251,544251
"Ministry Of Defence
Department Of Defence
Cwe Jaipur N/a",Power Cable For Direct Burial Xlpe Ugac Cable,250,30-08-2018 03:52:pm,03-09-2018 06:00:pm,Bid Award,GEM/2018/B/77047,https://bidplus.gem.gov.in/showbidDocument/543341,543341
"Ministry Of Human Resource Development
Department Of Higher Education
Stores & Purchase Indian Institute Of Management (iim)",Power Cable For Direct Burial Xlpe Ugac Cable,1800,20-08-2018 03:23:pm,03-09-2018 03:00:pm,Bid Award,GEM/2018/B/70032,https://bidplus.gem.gov.in/showbidDocument/494673,494673
"Ministry Of Railways
Na
Head Quarter N/a",Power Cable For Direct Burial Xlpe Ugac Cable,3500,24-08-2018 04:09:pm,03-09-2018 03:00:pm,Bid Award,GEM/2018/B/72979,https://bidplus.gem.gov.in/showbidDocument/514340,514340
"Ministry Of Railways
Na
Head Quarter N/a",Power Cable For Direct Burial Xlpe Ugac Cable,7200,28-08-2018 06:38:pm,03-09-2018 03:00:pm,Bid Award,GEM/2018/B/75457,https://bidplus.gem.gov.in/showbidDocument/532001,532001
"Ministry Of Railways
Na
Tpj N/a",Power Cable For Direct Burial Xlpe Ugac Cable,7815,29-08-2018 11:48:am,03-09-2018 02:00:pm,Bid Award,GEM/2018/B/68363,https://bidplus.gem.gov.in/showbidDocument/483666,483666
"Ministry Of Defence
Department Of Defence
Cwe Jaipur N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,31-08-2018 11:57:am,03-09-2018 02:00:pm,Bid Award,GEM/2018/B/77608,https://bidplus.gem.gov.in/showbidDocument/547338,547338
"Ministry Of Defence
Department Of Defence
Cwe Jaipur N/a",Power Cable For Direct Burial Xlpe Ugac Cable,300,31-08-2018 10:13:am,03-09-2018 01:00:pm,Bid Award,GEM/2018/B/77447,https://bidplus.gem.gov.in/showbidDocument/546190,546190
"Ministry Of Defence
Department Of Defence
Cwe Jaipur N/a",Power Cable For Direct Burial Xlpe Ugac Cable,500,31-08-2018 10:18:am,03-09-2018 01:00:pm,Bid Award,GEM/2018/B/77458,https://bidplus.gem.gov.in/showbidDocument/546267,546267
"Ministry Of Defence
Department Of Defence
Cwe Jaipur N/a",Power Cable For Direct Burial Xlpe Ugac Cable,300,31-08-2018 09:53:am,03-09-2018 12:00:pm,Bid Award,GEM/2018/B/77439,https://bidplus.gem.gov.in/showbidDocument/546134,546134
"Ministry Of Railways
Na
Gkpd N/a",Power Cable For Direct Burial Xlpe Ugac Cable,2000,28-08-2018 06:37:pm,03-09-2018 11:00:am,Technical Evaluation,GEM/2018/B/70127,https://bidplus.gem.gov.in/showbidDocument/495359,495359
"Ministry Of Railways
Na
Lucknow N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,24-08-2018 07:03:pm,03-09-2018 11:00:am,Bid Award,GEM/2018/B/73253,https://bidplus.gem.gov.in/showbidDocument/516286,516286
"Ministry Of Defence
Department Of Defence
Hq 16 Brtf N/a",Power Cable For Direct Burial Xlpe Ugac Cable,111,28-08-2018 05:23:pm,01-09-2018 10:00:am,Technical Evaluation,GEM/2018/B/75352,https://bidplus.gem.gov.in/showbidDocument/531238,531238
"Ministry Of Home Affairs
Central Armed Police Forces
Engg Branch Ftr Hq Bsf Jodhpur Border Security Force (bsf)",Power Cable For Direct Burial Xlpe Ugac Cable,3000,28-08-2018 04:59:pm,01-09-2018 09:00:am,Financial Evaluation,GEM/2018/B/75298,https://bidplus.gem.gov.in/showbidDocument/530860,530860
"Ministry Of Railways
Na
Construction N/a",Power Cable For Direct Burial Xlpe Ugac Cable,6800,27-08-2018 04:21:pm,31-08-2018 11:00:am,Bid Award,GEM/2018/B/74380,https://bidplus.gem.gov.in/showbidDocument/524315,524315
"Ministry Of Railways
Na
Stores-hq N/a",Power Cable For Direct Burial Xlpe Ugac Cable,720,27-08-2018 11:13:am,30-08-2018 02:00:pm,Bid Award,GEM/2018/B/73963,https://bidplus.gem.gov.in/showbidDocument/521319,521319
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,200,08-09-2018 10:06:am,12-09-2018 12:00:pm,Not Evaluated,GEM/2018/B/68659,https://bidplus.gem.gov.in/showbidDocument/485783,485783
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,200,21-08-2018 10:36:am,30-08-2018 11:00:am,Financial Evaluation,GEM/2018/B/68839,https://bidplus.gem.gov.in/showbidDocument/487071,487071
"Ministry Of Railways
Na
Wagon Stores Depot N/a",Power Cable For Direct Burial Xlpe Ugac Cable,1000,21-08-2018 10:38:am,30-08-2018 11:00:am,Financial Evaluation,GEM/2018/B/68862,https://bidplus.gem.gov.in/showbidDocument/487232,487232
"Ministry Of Agriculture And Farmers Welfare
Department Of Agricultural Research And Education (dare)
Directors Office And Ztm And Bpd Unit Indian Council Of Agricultural Research (icar)",Power Cable For Direct Burial Xlpe Ugac Cable,2000,25-08-2018 04:19:pm,29-08-2018 10:00:am,RA Award,GEM/2018/B/73591,https://bidplus.gem.gov.in/showbidDocument/518687,518687
